0_0,12_1,12_2
1.3222222222222222,20.814366586181123,-3.678871946643425
1.6444444444444444,-5.696632519356461,0.9692425177284907
1.9666666666666668,-4.371394360494802,-23.667686481354778
2.2888888888888888,-10.586734576985158,21.972138589748752
2.611111111111111,12.996002663007253,-18.910115911227248
2.9333333333333336,-24.68513102923006,-7.167635054541115
3.2555555555555555,24.193296726153317,9.290132561452069
3.577777777777778,-5.556705032963455,-11.365679261509001
3.9000000000000004,7.728469152685183,-8.795426626348066
4.222222222222222,1.2297777164933015,-6.68586915689997
4.544444444444444,22.08973968898413,11.161892979001536
4.866666666666667,-19.85502184730518,32.373162820446154
5.188888888888889,1.3198824407267993,5.68736160486973
5.511111111111111,0.9024588550901234,-7.90399423025109
5.833333333333334,19.438566641358584,12.3020331803028
6.155555555555556,-7.0431396522128145,-0.9983608421220476
6.477777777777778,4.408639287172549,6.24821181952396
6.800000000000001,-3.7343010150564595,20.900014634003494
7.122222222222223,7.6287871828093365,-1.8522291693041266
7.444444444444445,14.43822700903431,7.552747456124346
7.7666666666666675,-5.440763459888387,-2.770628052217436
8.088888888888889,21.82557340696426,6.211678844273405
8.411111111111111,19.230199758224657,11.489956535126659
8.733333333333334,14.763265400155753,-3.1320152519021267
9.055555555555555,19.865826946728497,4.9896919632052
9.377777777777778,1.1730434676857815,6.543569407546563
9.700000000000001,8.225317293776223,2.0481398501883863
10.022222222222222,-1.2070109888866032,-4.22912521440119
10.344444444444445,7.129787488932254,-6.710162283205076
10.666666666666668,17.0309322675249,8.824724318543279
10.988888888888889,2.688959868185181,7.760205366296727
11.311111111111112,6.550068788839384,38.08751257775037
11.633333333333335,3.387260931898142,-17.583877584919193
11.955555555555556,1.8130878575709204,13.308273613355343
12.277777777777779,4.22282420773595,16.72311221773659
12.600000000000001,12.448024812973186,28.915606352071155
12.922222222222222,-0.4855019614011109,18.944508703597982
13.244444444444445,16.057432818249552,3.1138799984861034
13.566666666666668,33.48429279198511,13.566783804325821
13.88888888888889,22.793418815816917,20.397119754677238
14.211111111111112,11.909084482771732,10.449012747190206
14.533333333333335,3.8817857643152998,23.785474190166273
14.855555555555556,5.889656030545504,-7.561532299209604
15.177777777777779,35.48723299011074,35.95199376954339
15.500000000000002,16.10969305731235,33.112136126880955
15.822222222222223,8.178274463389982,11.794094159936053
16.144444444444446,18.435430260454037,23.480533799329052
16.46666666666667,41.66972830441277,17.042313769084927
16.78888888888889,18.230796318668443,6.839265420711547
17.11111111111111,24.51754842760014,18.16363373201109
17.433333333333334,21.035377172803265,29.437723971941672
17.755555555555556,13.528557397633332,13.182445345371356
18.07777777777778,4.367559401512096,13.569744700829855
18.400000000000002,14.207887331045473,17.50635084527223
18.722222222222225,16.215491421724888,23.924178183141073
19.044444444444444,26.083922738630818,34.384995207706865
19.366666666666667,29.434467633160725,11.75051500451432
19.68888888888889,30.86211386453158,25.789643801090072
20.011111111111113,23.438159014162217,22.6045031862753
20.333333333333336,30.955027304582075,-1.970015300148635
20.65555555555556,11.602780263595726,15.623757769723293
20.977777777777778,36.01219564057723,19.38983099653686
21.3,27.455157845016107,20.825157123676732
21.622222222222224,18.045108200989635,25.53426342286599
21.944444444444446,27.80666220289441,-2.5394321403001356
22.26666666666667,21.359806110414002,22.82173294436703
22.58888888888889,36.16844153830601,14.45678196095239
22.91111111111111,41.14891290817749,5.637842790247696
23.233333333333334,49.46023821173127,29.52489049345752
23.555555555555557,6.797599529697905,32.37891046833799
23.87777777777778,6.548412112622707,16.038774564273353
24.200000000000003,18.14640964464259,34.309475378856085
24.522222222222222,26.44266705559619,19.944024441041186
24.844444444444445,35.35847149783915,25.642312554198185
25.166666666666668,28.954286033565932,11.981799302713991
25.48888888888889,1.2224742990008544,44.502733565637
25.811111111111114,22.13666295957065,-6.102282365490748
26.133333333333336,36.069029044620294,25.03590185864544
26.455555555555556,29.216692379928155,34.796990816119454
26.77777777777778,35.921911941522076,2.3761792243064157
27.1,24.43206228867569,24.826368823451432
27.422222222222224,25.013125395062254,26.495598237986737
27.744444444444447,29.98318113630386,37.64088050968823
28.06666666666667,32.98728643316575,43.04522171383108
28.38888888888889,30.768485530410125,23.542181656833616
28.711111111111112,30.139214860800617,12.096887112680733
29.033333333333335,20.98538589786497,45.44015842045883
29.355555555555558,33.88632099140659,43.970183152231044
29.67777777777778,31.139633029675025,24.133713599937217
30.0,43.55380689494304,34.210661929052954
29.516666666666666,43.903681225484746,34.09906147618703
29.033333333333335,31.25521034314066,35.82863863064281
28.55,24.04658059891863,31.000495746969342
28.066666666666666,20.401901777215997,44.94702156660311
27.583333333333332,32.665265582102684,6.727819280718517
27.1,28.028080820182716,39.58988744068875
26.616666666666667,22.49042255981376,31.182330309246673
26.133333333333333,26.656495615344298,23.52771010839478
25.65,18.209989872622447,39.732377981939436
25.166666666666668,33.5430510755333,-2.9565716253328738
24.683333333333334,19.317790555901354,38.621591222222605
24.2,38.894092457665984,28.832936571243135
23.71666666666667,28.55856636815627,10.119067382542877
23.233333333333334,30.356275612178138,28.430443989213625
22.75,9.611057851107498,19.10096273438421
22.266666666666666,24.299255863370682,53.29020508344126
21.78333333333333,30.67001074648863,43.807326007711225
21.3,9.855592778304786,26.588278468981315
20.816666666666666,17.6220445946232,12.18562056954654
20.333333333333336,20.724707893653637,13.332358198385245
19.85,3.372592157038934,15.949404459418568
19.366666666666667,23.14857937117417,12.643852591813102
18.883333333333333,29.037261104353732,8.056380516487312
18.4,8.085808710016163,11.308332694366653
17.916666666666664,22.123218410635953,14.602512759657811
17.433333333333334,1.6859323984841517,11.230726608542291
16.95,16.485653888807384,8.566920600763336
16.46666666666667,-2.922601589772867,5.319963572380839
15.983333333333333,29.4403458321613,46.58859216388925
15.5,20.406806455241934,-2.178078973598627
15.016666666666666,14.721263196157325,2.7596899004018685
14.533333333333333,5.2313939033034185,19.72208174508861
14.05,29.33507116190532,10.167039159081714
13.566666666666666,37.17188765772349,18.652563161057234
13.083333333333332,-9.212449040027693,22.673493273753515
12.600000000000001,27.433968365433845,27.751363959897844
12.116666666666667,31.648475704453546,21.140244857245236
11.633333333333333,15.689473692227043,-0.29179846408975685
11.149999999999999,-3.2412163880222344,24.459719376339773
10.666666666666668,21.02681047719493,-10.512346072642398
10.183333333333334,8.012289708395528,8.810277768971886
9.7,2.4529524664809124,3.7219096729388967
9.216666666666665,-5.544030961336876,-3.5129217692985186
8.733333333333334,15.339783285047918,15.833331582065483
8.25,17.763682391032173,6.050921114645024
7.766666666666666,0.2842979105091663,20.004923419097512
7.283333333333331,13.530249378213782,-10.50625240053872
6.800000000000001,-6.9320966754777125,16.955742702104956
6.316666666666666,15.938999049122803,12.291948447068515
5.833333333333332,6.392140914423079,7.351383437011407
5.350000000000001,3.1111627371118162,-11.675726613782409
4.866666666666667,3.6457161963169247,1.8453772462287787
4.383333333333333,14.809967217403749,-14.176762001839663
3.8999999999999986,12.904939678380096,-21.091823228939393
3.416666666666668,9.770250558899178,42.77361148000347
2.9333333333333336,4.585747853301966,14.583669173816613
2.4499999999999993,3.38385353495247,23.961114228779405
1.966666666666665,9.38722981064896,-3.1814931554514736
1.4833333333333343,4.273268043478189,9.8377090886705
1.0,9.19061688237382,9.368995267323154
1.3222222222222222,-2.3991790599944975,8.54041198622862
1.6444444444444444,-27.573608724841222,1.688358333018077
1.9666666666666668,14.432561888979636,-0.7723040316617444
2.2888888888888888,28.53264465257998,-22.54645826309652
2.611111111111111,7.907484433934096,9.932840147991
2.9333333333333336,1.7314705339313363,8.015296138647805
3.2555555555555555,1.618218628803159,16.670196356965658
3.577777777777778,2.1491275244800594,0.2868727114154672
3.9000000000000004,4.108912899600056,24.801746261666807
4.222222222222222,-9.242002522740439,-1.147788292089527
4.544444444444444,-1.6606890505982905,-10.520682175705856
4.866666666666667,-7.097655265136488,16.1246307219564
5.188888888888889,8.174478825542135,-0.4312662258098934
5.511111111111111,1.951417282660758,-9.545532574243145
5.833333333333334,11.77586922106886,7.331217089963468
6.155555555555556,4.059117638645544,15.233581272186182
6.477777777777778,18.31380003163268,9.375053323878086
6.800000000000001,9.362406816025302,12.769107787096846
7.122222222222223,33.41061896985902,56.42653370788463
7.444444444444445,-15.311886630248663,17.297894972187386
7.7666666666666675,0.0036664076077714824,26.14779046247014
8.088888888888889,18.90673158867342,-15.741260396622852
8.411111111111111,38.751019592787884,12.7917533084012
8.733333333333334,5.749716000747814,18.02231773418972
9.055555555555555,9.579583473696225,4.681806456203653
9.377777777777778,6.662006867614516,-1.1339759542069583
9.700000000000001,25.677485351051104,14.458241904240506
10.022222222222222,6.5745278605099955,6.24681299435105
10.344444444444445,18.5052825229817,3.2193774498531607
10.666666666666668,6.829047479882613,24.460673479282455
10.988888888888889,-4.281816174063042,27.015682908977553
11.311111111111112,15.073683756672297,14.9426631452483
11.633333333333335,17.67155109455725,6.182599076740011
11.955555555555556,27.474266145942696,18.12800416514094
12.277777777777779,10.952413460769982,22.231278945138506
12.600000000000001,5.1916552354516705,20.167463607325445
12.922222222222222,19.67535538165054,-4.518149973659243
13.244444444444445,16.13328955129723,9.18823111616971
13.566666666666668,16.934647592138337,17.87626664819232
13.88888888888889,13.011536443921557,21.355533862504082
14.211111111111112,28.135173951036347,25.74049444922985
14.533333333333335,18.96724592984202,23.63377749933457
14.855555555555556,37.71146005564733,1.243733759188137
15.177777777777779,28.510458160503834,6.6887271270123385
15.500000000000002,23.408597553202526,0.8428500188507808
15.822222222222223,-3.7070378651728646,37.47594192117893
16.144444444444446,23.372275807991993,18.309362127383004
16.46666666666667,21.510053110431382,23.104637956560413
16.78888888888889,26.52030896253156,29.185237680020347
17.11111111111111,29.644416247598215,13.163081894702636
17.433333333333334,12.622795031866215,3.621298003639552
17.755555555555556,27.643622976960447,12.637285905292321
18.07777777777778,11.330112605548702,16.30001148365016
18.400000000000002,41.85853690010842,36.417242983078935
18.722222222222225,2.738802224015247,29.157400592761565
19.044444444444444,-2.0838182803409566,5.999357546335146
19.366666666666667,-0.441988523222534,27.33732362741423
19.68888888888889,9.002221878932309,28.50750490178031
20.011111111111113,6.581726328394378,7.274722183941055
20.333333333333336,43.80628017777704,19.031131446305523
20.65555555555556,16.73756157861735,-1.5492921299421596
20.977777777777778,4.865668305248548,24.94363454576482
21.3,34.6725957213575,17.511681476366718
21.622222222222224,14.583934956363114,5.42219699023569
21.944444444444446,7.102203925947677,13.566392473449733
22.26666666666667,32.77673379845827,25.146081045941308
22.58888888888889,30.06923500782528,15.953495614130222
22.91111111111111,17.69163091564838,26.50543286927301
23.233333333333334,40.12381333622808,29.865297680583723
23.555555555555557,25.104774512084262,13.470239405657596
23.87777777777778,43.281172964065384,20.130529741874057
24.200000000000003,30.232890583998852,49.936137069332446
24.522222222222222,43.22788870966053,25.975489201162166
24.844444444444445,26.157276801549582,14.682499421141724
25.166666666666668,10.529733902918275,25.892216054701613
25.48888888888889,54.88131267762566,9.425822330466612
25.811111111111114,19.2618210953203,39.40406402231129
26.133333333333336,23.747278978666575,30.57699144630022
26.455555555555556,18.0507734965005,39.48523240382072
26.77777777777778,24.337044390203076,37.60393052306486
27.1,30.012033292981535,31.783557397729147
27.422222222222224,29.844184368710273,39.12833516896501
27.744444444444447,35.67668789562876,30.043328203737783
28.06666666666667,49.57256517437347,20.120158525135686
28.38888888888889,26.9433140274268,16.106709071312526
28.711111111111112,13.913662285753993,23.333013230978686
29.033333333333335,14.84551581521773,-1.0321642515594043
29.355555555555558,21.36650133716604,51.26748904117159
29.67777777777778,9.587428086350595,9.108968844625384
30.0,39.90035789326783,29.080325232031573
30.0,24.02143723642706,14.18919276295155
30.0,26.26818026036579,5.692876897984959
30.0,29.977302205943957,29.013055499602437
30.0,13.240554904854818,26.344000981804115
30.0,19.664203670687495,28.083310438543364
30.0,38.09653830825567,36.587358717871425
30.0,37.42246956943552,22.579494178947854
30.0,24.681936831592346,34.54553358848369
30.0,51.726418969505474,36.15901733171199
30.0,14.331276929307151,25.981870494507376
30.0,25.860153478140248,26.59776580364027
30.0,27.229923082374366,36.46109115348743
30.0,-3.517020001758482,30.687011358253326
30.0,53.25034576339296,31.909061839802636
30.0,34.3959841744807,1.5071677912049566
30.0,17.4649274171065,30.702239223368057
30.0,54.614081314289336,34.518550932408495
30.0,37.02794400206859,28.374242828361815
30.0,35.15431368026357,34.030900741312315
30.0,22.716019221599446,52.85251091016303
30.0,31.274672688422612,31.024373201071803
30.0,11.691836205247707,37.98401133506672
30.0,39.54031313309814,19.80005396741921
30.0,25.506740173881354,19.771898439738987
30.0,31.60857835865548,24.24017866160819
30.0,44.42465834639647,17.764210806288844
30.0,33.41697733018869,29.908786339040454
30.0,33.14960934555922,18.79403206299728
30.0,33.3179916578662,27.900037875182882
30.0,21.200740753256245,12.754278813230645
30.0,40.032056633211226,10.173596505101031
30.0,48.520309329653806,21.892058531990035
30.0,39.10566792117517,17.19519451460012
30.0,40.618905773578604,22.164826258340653
30.0,19.47262177298174,22.654862997986278
30.0,19.586553325524893,25.784850466886724
30.0,12.709487708497921,42.545735851662066
30.0,44.78703684994123,46.428192292811616
30.0,26.94984158871158,38.704239112284704
30.0,46.79812730977183,25.68630649025964
30.0,20.61705980775839,47.963421474269836
30.0,24.749892206057027,11.626666708890717
30.0,31.145101046295093,5.7196327319057545
30.0,41.057400823914136,33.21567091774358
30.0,30.72900234959408,29.97352265508406
30.0,32.5334970600926,28.32849740677649
30.0,30.198330807667386,30.390785631749896
30.0,32.126252643311524,10.313277302341902
30.0,16.602359785383065,16.1196099537823
30.0,30.971125211679343,44.808416176374905
30.0,27.761052077862406,42.33821878987372
30.0,29.318106229369832,21.33744328668116
30.0,35.90803867123979,53.19788359618893
30.0,21.83186230789337,17.15044409235392
30.0,28.98590367114444,23.143420705401088
30.0,26.431657406717957,33.50918480795923
30.0,35.00762405969835,15.6600012609014
30.0,39.41724781218707,24.144833469697623
30.0,18.53489685151573,27.9231460172943
30.0,37.03092517323139,25.2558431859983
30.0,54.78939984262601,40.450089175298515
30.0,12.346116890008503,37.1136815613735
30.0,20.037937256218633,16.80843229045891
30.0,19.43306880186995,21.821632266431692
30.0,26.650827341480518,32.16080021922256
30.0,49.47418903144801,29.196827472041793
30.0,30.16023211616612,20.547005516168394
30.0,21.663676856553284,35.09704406730349
30.0,37.46164205166687,39.8386213984126
30.0,22.802345627149833,22.426575808978846
30.0,43.480945944263226,39.46871578298776
30.0,33.66320448292813,10.539914364224028
30.0,46.66535275644322,10.674008897868443
30.0,22.063869082163777,35.99927716764057
30.0,66.37028534846436,19.985817511374265
30.0,39.895015500401485,18.036483755109863
30.0,37.854961831040406,26.83934307539414
30.0,29.38573862870803,21.871674099083112
30.0,21.29283457038687,33.92480445622484
30.0,19.586775868516916,12.535686660261014
30.0,28.368272086792928,25.541770507730302
30.0,20.432762574082446,67.9315916345506
30.0,33.39210854698104,31.3194121538491
30.0,20.08683081783216,7.037721380434974
30.0,37.4529924100681,37.19784515349866
30.0,41.47346044949636,36.59261358551004
30.0,21.529913911172592,46.60537241843282
30.0,44.312232813056326,31.78019092081783
30.0,27.14469677097381,22.157502671585444
30.0,43.8634546330587,46.9060078075497
30.0,35.25799616749485,38.54473472911024
30.0,43.46793985988511,8.391407510568943
30.0,18.035762453643812,38.971187301351215
30.0,28.7184721586493,27.205235987414675
30.0,47.41715112709122,43.3277433637695
30.0,22.583557827821053,25.51993424476239
30.0,5.5535852918304585,39.43375283787945
30.0,6.688929822282532,32.330024347898735
30.0,-0.07728783211273438,37.03444917264919
30.0,4.630032936998088,29.755352498735043
30.0,25.06033004173821,25.027096829648453
30.0,45.34233699410066,30.80776094822426
30.0,24.693248645841926,37.581587085412394
30.0,33.88232824321719,35.011112766315165
30.0,28.680102118036718,49.382115222139646
30.0,30.102587345232298,35.10727453311997
30.0,27.981613923063406,37.62436509284954
30.0,27.90983586830411,55.22675120943083
30.0,35.53396919972421,30.79351700201403
30.0,15.888207942704216,36.42670020700284
30.0,42.1215261280167,22.7623104941041
30.322222222222223,41.36243742119538,30.82571377258614
30.644444444444446,28.303756353933633,50.347420094107804
30.96666666666667,40.63138775745285,34.70703914661332
31.288888888888888,22.872755773802766,48.70292768626709
31.61111111111111,25.16443482460705,18.83197655016655
31.933333333333334,33.80849953657433,15.1231878755946
32.25555555555555,29.972903254537215,35.94586187592269
32.577777777777776,27.192921385718304,16.142113706262556
32.9,24.830623534560843,64.94404693759634
33.22222222222222,26.532285560789703,48.20362579846194
33.544444444444444,44.8144693748023,18.59572580779224
33.86666666666667,10.546785798646432,31.86064137446211
34.18888888888889,38.418821261320886,27.269557725468474
34.51111111111111,31.673867689355273,39.50337209992426
34.833333333333336,43.56709533332912,34.139166181630536
35.15555555555556,41.336438919227945,46.3382038502633
35.477777777777774,2.0873641659427022,53.09776337041357
35.8,42.81575932572911,33.144148687224494
36.12222222222222,40.01351314360327,22.044354764908814
36.44444444444444,36.70679848396307,43.19647338199674
36.766666666666666,31.14258087133197,34.7924859791452
37.08888888888889,47.328263552356354,50.827153400896194
37.41111111111111,32.45475939457872,35.585698869501314
37.733333333333334,59.74994485312958,47.690801883954634
38.05555555555556,44.82814982148732,42.08834697535386
38.37777777777778,64.03171458705157,36.10924916018875
38.7,29.273592036957176,33.30805679140411
39.022222222222226,17.951114539428005,47.58451559463567
39.34444444444445,47.92191961427423,69.70126293500581
39.66666666666667,49.899115407370104,49.71805619425892
39.98888888888889,40.413210053545974,38.40870004986676
40.31111111111111,21.845592162175393,48.80222550360238
40.63333333333333,35.25859111673991,42.00197986846164
40.955555555555556,48.37138196259957,25.58481342024351
41.27777777777778,39.067661869932834,44.995933106394794
41.6,40.20817777433125,60.179488327552136
41.922222222222224,39.816714598281195,38.132285704153794
42.24444444444445,31.03746857692643,28.733599076075578
42.56666666666667,36.17042275366348,48.428626657927715
42.888888888888886,25.7702238426425,64.86024877270442
43.21111111111111,64.42663049084342,54.49322302396385
43.53333333333333,37.82885883167755,55.75793789605063
43.855555555555554,49.586877737366244,71.48409501806375
44.17777777777778,31.915146442082065,63.63089350985504
44.5,54.03433887521299,53.05219928175398
44.82222222222222,22.344290490598603,42.317778672872045
45.144444444444446,56.19182586110392,46.79586034010398
45.46666666666667,45.04225156812214,44.22644064705857
45.78888888888889,71.11614953209741,55.969095691669175
46.111111111111114,30.43270223698289,35.51360437774429
46.43333333333334,47.34989909524844,64.97797525099551
46.75555555555556,51.16233732216194,48.50563643328142
47.07777777777778,61.87256808629263,42.276505100051885
47.400000000000006,42.3257164633107,57.182472497248526
47.72222222222223,48.75979510051368,22.823153840269008
48.044444444444444,22.33484369551602,38.03119575791507
48.36666666666667,38.40464029839417,40.47404530137625
48.68888888888889,54.108280295551786,58.535660875658806
49.01111111111111,62.261203026749676,43.14122709598361
49.333333333333336,45.95249810454598,66.4329377419574
49.65555555555556,74.33182183393508,44.29326079430663
49.977777777777774,71.10076849516689,56.23109094949654
50.3,49.57217009870228,41.801667437803985
50.62222222222222,21.660186208136768,64.48858929776883
50.94444444444444,29.613647934772594,47.89007893231039
51.266666666666666,41.932360747137714,57.49376575661526
51.58888888888889,64.97898218397891,45.67294995143437
51.91111111111111,55.63437856451632,38.872533276503006
52.233333333333334,27.102359538659588,49.46232336596016
52.55555555555556,49.81036560911361,65.7316760206535
52.87777777777778,72.23811427253517,40.663241173914315
53.2,48.70234375236817,34.84730373404538
53.522222222222226,44.522586814914234,49.82636938124312
53.84444444444445,78.49993367466183,63.21349671671657
54.16666666666667,54.80758110824684,41.49659100387691
54.488888888888894,48.739003703455936,47.96228831245094
54.81111111111112,59.01311701705046,57.02273198389142
55.13333333333334,55.3393100498224,51.16522321148241
55.455555555555556,50.30584821673443,58.90205398147653
55.77777777777778,70.27925372040133,70.05211542062978
56.1,69.48842163341384,56.35441857428544
56.422222222222224,66.51256091991547,55.63730605815332
56.74444444444445,55.509797833562,65.93783528686559
57.06666666666667,70.82947118346047,56.32704565120208
57.388888888888886,56.792457938984775,45.95412306336898
57.71111111111111,63.310830317857196,45.53755434886914
58.03333333333333,70.43757574860734,44.65016577688188
58.355555555555554,68.06168787874374,81.30676369744486
58.67777777777778,80.15483397625303,58.134619340193005
59.0,64.41540819248205,65.92291661367419
59.516666666666666,39.30794683624782,68.13033500818139
59.03333333333333,45.11129207354602,47.76534536046683
58.55,74.75128182418071,66.0953096863958
58.06666666666666,54.091268627475124,51.29274548192773
57.58333333333333,62.22180307493042,32.529643785868636
57.1,46.88253212163008,54.519398419899424
56.61666666666667,68.62724375083027,43.716323899449776
56.13333333333333,51.51534634733985,52.07766754096015
55.65,73.14729886331423,59.768552786358576
55.16666666666667,48.77985841588854,82.55714234123923
54.68333333333334,68.10093409394568,48.733987154759404
54.2,62.29275325785043,52.232446011924864
53.71666666666667,45.04796380169686,58.176132601791046
53.233333333333334,66.42128932629949,55.47159157316549
52.75,41.93038611428803,50.84884930973872
52.266666666666666,42.39706039981564,39.271511980301526
51.78333333333333,60.443868838685646,40.30382709255413
51.3,43.79589598240814,49.09947917932162
50.81666666666666,43.690549859612545,36.89898391134737
50.333333333333336,46.206524822808625,42.44011298394631
49.85,37.84796972152981,34.83261912422807
49.36666666666667,61.90659958275344,62.86046099497636
48.88333333333333,56.185509715151525,30.90925566724191
48.4,47.5680556397142,71.22420667960644
47.916666666666664,46.615961860584186,40.95207021001004
47.43333333333334,52.83519948653949,34.774345241134455
46.95,68.13402120622887,32.756913548222144
46.46666666666667,56.91830429705358,55.82042731914864
45.983333333333334,39.881847722028525,58.30250874011387
45.5,54.82903046298635,35.316007986792044
45.016666666666666,43.591412601429596,48.99514244394935
44.53333333333333,42.14535512768864,42.73823710155855
44.05,66.44765650182549,41.14071279841955
43.56666666666666,38.53941189452919,45.38103277046983
43.08333333333333,37.33311435180446,52.26416710488296
42.6,19.174736553057212,19.600433771890543
42.11666666666667,25.288716921229025,15.388571159097115
41.63333333333333,47.046808598148516,44.113612101911336
41.15,32.81094918577713,40.29948372850122
40.66666666666667,46.85163228806557,48.883786294053586
40.18333333333334,26.804880704942093,19.69286472672022
39.7,30.492282084019187,27.8611640208539
39.21666666666667,47.31151515013872,57.739102735909505
38.733333333333334,56.26404189889027,23.01008698595955
38.25,45.359673617088234,42.611207662555046
37.766666666666666,52.14063676732168,28.228197331911442
37.28333333333333,57.73846338980221,32.41989813150257
36.8,49.28106983784914,20.266904822046854
36.31666666666666,25.29538620706635,50.54925077490306
35.83333333333333,34.56919678324282,12.987479618018153
35.35,42.91234804821893,20.972315460195066
34.86666666666667,29.888503851207844,23.945878955196022
34.38333333333333,39.80668578118801,48.50078364553168
33.9,14.950124575266415,37.490528035472046
33.41666666666667,23.4731309203898,41.56787280295475
32.93333333333334,39.279890280355424,32.72140517344794
32.45,5.604961866650356,35.282491074970984
31.966666666666665,18.674116639252034,37.89509711788975
31.483333333333334,31.270713518411625,50.03866508374506
